"TeamSurveyNr","SurveyID","Timestamp Sc_125_FK","PersonID","isTeamLeader","$Q_S033_01","$Q_S199_01","$Q_S199_02","$Q_S199_03","$Q_S199_04","$Q_S199_05","$Q_S199_06","$Q_S033_01r","$Q_S033_PA","$Q_S033_NA","$Q_S009","$Q_S010","$Q_S011","$Q_S012","$Q_S013","$Q_S014","$Q_S015","$Q_S018","$Q_S019","$Q_S020","$Q_F001","$Q_F002","$Q_I001","$Q_I001_NeedleLevel","$Q_I001_NeedlePath","$Q_I001_rounded","$Q_S006","$Q_S006_PAR","$Q_S006_RES","$Q_S006_LEG","$Q_S091","$Q_S037","$Q_S031","$Q_S031_COM","$Q_S031_MAN","$Q_S031_MEA","$Q_S130","$Q_S131","$Q_S130_D","$Q_S130_R","$Q_S131_D","$Q_S131_R","$Q_S199","$Q_S031_02","$C_S125_01_FK_IC","$C_S125_02_FK_IC","$C_S125_03_FK_IC","$C_S125_04_FK_IC","$C_S125_05_FK_IC","$C_S125_06_FK_IC","$C_S125_FK_IC","$O_S188_a_FK_IC","$O_S188_b_FK_IC","$C_S105_FK_IC","$C_S105_a_FK_IC","$C_S105_b_FK_IC","$C_S105_c_FK_IC","$C_S105_d_FK_IC","$C_S009_FK_IC","$C_S010_FK_IC","$C_S011_FK_IC","$C_S012_FK_IC","$C_S013_FK_IC","$C_S014_FK_IC","$C_S015_FK_IC","$C_S018_FK_IC","$C_S019_FK_IC","$C_S020_FK_IC","$C_S130_FK_IC","$C_S130_D_FK_IC","$C_S130_R_FK_IC","$C_S131_FK_IC","$C_S131_D_FK_IC","$C_S131_R_FK_IC","$C_S006_FK_IC","$C_S006_PAR_FK_IC","$C_S006_RES_FK_IC","$C_S006_LEG_FK_IC","$O_S101_FK_QC","$O_S102_FK_QC","$O_S103_FK_QC","$O_S104_FK_QC","$O_S105_FK_QC","$O_S105_a_FK_QC","$O_S105_b_FK_QC","$O_S105_c_FK_QC","$O_S105_d_FK_QC","$O_S100_FK_QC","$Q_S033_01_QC","$Q_S033_01r_QC","$Q_S033_PA_QC","$Q_S033_NA_QC","$O_S151_01_FK_QC","$O_S150_FK_QC","$O_S151_FK_QC","$O_S151_01_TM_QC","$O_S150_TM_QC","$O_S151_TM_QC","$_cur_date","$B_HSEshort009_PM","$B_HSEshort009_PS","$B_HSEshort010_PM","$B_HSEshort011_PM","$B_HSEshort010_PS","$B_HSEshort011_PS","$B_HSEshort012_PM","$B_HSEshort012_PS","$B_HSEshort013_PM","$B_HSEshort013_PS","$B_HSEshort014_PM","$B_HSEshort015_PM","$B_HSEshort014_PS","$B_HSEshort015_PS","$B_HSEshort018_PM","$B_HSEshort018_PS","$B_HSEshort019_PS","$B_HSEshort019_PM","$B_HSEshort020_PM","$B_HSEshort020_PS","$B_ILS_PRO_PM","$B_ILS_COM_PS","$B_ILS_PRO_PS","$B_ILS_COM_PM","$B_S006LD_PM","$B_S006LD_PS","$B_S006LD_SR","$B_S006LD_PAR_PM","$B_S006LD_PAR_PS","$B_S006LD_PAR_SR","$B_S006LD_RES_PM","$B_S006LD_RES_PS","$B_S006LD_RES_SR","$B_S006LD_LEG_PM","$B_S006LD_LEG_PS","$B_S006LD_LEG_SR","$O_S105_a5_TM_QC","$O_S101_TM_QC","$O_S102_TM_QC","$O_S103_TM_QC","$O_S104_TM_QC","$O_S105_TM_QC","$O_S105_a_TM_QC","$O_S105_b_TM_QC","$O_S105_c_TM_QC","$O_S105_d_TM_QC","$O_S100_TM_QC","$B_S006_par_PM","$B_S006_par_PS","$B_S006_par_SR","$B_S006_res_PM","$B_S006_res_SR","$B_S006_leg_PM","$B_S006_leg_PS","$B_S006_leg_SR","$B_S006_leg_t_PM","$B_S006_leg_t_PS","$B_S006_leg_t_SR","$B_S006_leg_s_PM","$B_S006_leg_s_PS","$B_S006_leg_s_SR"
1507457,"GNAJ7ZFKCW","08.11.2018 17:09","X1013","Yes","2","91","56","84","86","79","88","6","4.25","2.75","3.6666666666666665","3.8","4","4","4","4","4","2.375","2.3333333333333335","2","3.923809523809524","2.236111111111111","1.7547471162377994","113","M -.0 -0.025 L .0 0.025 L -0.1953655642446368 0.4602524267262202 Z","1.75","3.7","3","3.3333333333333335","4.5","3.8333333333333335","3.25","5","3.6666666666666665","5.666666666666667","5.666666666666667","4.833333333333333","4","4.666666666666667","5","4","4","79.2","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507461,"3CZSKDHLBQ","05.11.2018 08:52","X1017","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","66","89","44","91","65","71.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507461,"GNAJ7ZFKCW","15.11.2018 11:30","X1017","Yes","1","100","76","76","61","76","37","7","6.25","3","3.6666666666666665","4.4","4","3.6666666666666665","4.75","4.8","3.6666666666666665","2.25","2","2.5","4.135714285714286","2.25","1.8380952380952382","121","M -.0 -0.025 L .0 0.025 L -0.25751903745502713 0.42858365035105617 Z","1.84","4.2","5","3.3333333333333335","4.25","4.571428571428571","1","6.111111111111111","5.666666666666667","6.333333333333333","6.333333333333333","5","4.166666666666667","5","5","4.333333333333333","4","77.8","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507463,"A75BLJ3SGV","05.11.2018 12:52","X1019","Yes","3","76","75","84","76","86","87","5","3.75","4","3.6666666666666665","4.6","3","3","3.5","4.4","3.6666666666666665","2.75","2","2.25","3.6904761904761902","2.3333333333333335","1.5816326530612243","98","M -.0 -0.025 L .0 0.025 L -0.06958655048003268 0.4951340343707852 Z","1.58","3.3","3.3333333333333335","4","2.75","3.4285714285714284","4","5.666666666666667","6","5.333333333333333","5.666666666666667","5","4","5","5","4","4","79.4","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507486,"GNAJ7ZFKCW","06.11.2018 09:38","X1021","Yes","2","100","76","76","76","76","86","6","4.75","2","1.8333333333333333","4.2","3.3333333333333335","2.6666666666666665","4.25","3.8","2.6666666666666665","1.875","1.6666666666666667","2","3.25","1.8472222222222223","1.7593984962406015","114","M -.0 -0.025 L .0 0.025 L -0.20336832153790002 0.4567727288213005 Z","1.76","3.7","3.6666666666666665","4","3.5","3.857142857142857","2.5","4.111111111111111","3.6666666666666665","4.333333333333333","4.333333333333333","4.333333333333333","3","4.333333333333333","4.333333333333333","3","3","80.8","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507491,"GNAJ7ZFKCW","07.11.2018 16:58","X1026","Yes","2","100","79","100","92","92","69","6","4.75","3","3","4.8","3.6666666666666665","3.6666666666666665","5","4.8","4","1.875","1","2","4.133333333333334","1.625","2.543589743589744","144","M -.0 -0.025 L .0 0.025 L -0.40450849718747367 0.2938926261462366 Z","2.54","4.3","4","4","4.75","3.4285714285714284","4","5.888888888888889","5.666666666666667","6","6","4.333333333333333","4","4.333333333333333","4.333333333333333","3.6666666666666665","4.333333333333333","92.6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507492,"GNAJ7ZFKCW","07.11.2018 17:14","X1027","Yes","3","79","75","81","81","79","79","5","5.75","2.25","2.5","4","2.3333333333333335","3.3333333333333335","3.75","3","2.6666666666666665","2.125","1","1.5","3.0833333333333335","1.5416666666666667","2","135","M -.0 -0.025 L .0 0.025 L -0.35355339059327373 0.3535533905932738 Z","2","4","4","3","5","4","2","4.555555555555555","4.666666666666667","5.333333333333333","3.6666666666666665","4.8","0","4.666666666666667","5","0","0","79","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507493,"GNAJ7ZFKCW","08.11.2018 12:17","X1028","Yes","1","89","93","100","100","100","100","7","6.25","1.75","3.6666666666666665","4.8","3.6666666666666665","3","4.75","5","4.333333333333333","1.75","1","2","4.173809523809523","1.5833333333333332","2.6360902255639096","145","M -.0 -0.025 L .0 0.025 L -0.4095760221444958 0.2867882181755232 Z","2.64","4.6","5","4.333333333333333","4.5","4.142857142857143","3.5","5.777777777777778","6.666666666666667","5.333333333333333","5.333333333333333","5","5","5","5","5","5","96.4","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507494,"GKX6STFUF8",NA,"X1029","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.340000000000001","4.412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507519,"7BTEBPU7V1",NA,"X1033","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.476000000000001","6.260000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507520,"WLQ8NEZD4B","13.11.2018 12:07","X1034","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","35","92","76","69","95","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"EQQATUXH7P","23.11.2018 15:52","X1037","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","78","92","92","99","100","87.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"U7R36RCZY6",NA,"X1037","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.114","5.392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"1WT8SCUDEJ",NA,"X1037","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5649999999999995","4.59","4.65","4.455","4.5649999999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"DL28A4V4XC",NA,"X1037","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","5","5","5","4","3","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"K2C1ESEVUT",NA,"X1037","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.086666666666667","3.486666666666667","4.6866666666666665","4.419999999999999","4.463333333333334","4.376666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"V5UE6XE53X","19.06.2019 13:58","X1037","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","92","93","78","78","100","86.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"N25VQM3CE2",NA,"X1037","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"EQQATUXH7P",NA,"X1512","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"U7R36RCZY6",NA,"X1512","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"1WT8SCUDEJ",NA,"X1512","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507523,"DL28A4V4XC",NA,"X1512","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
